Rank,Full Name,Title,Birth-Date,Death-Date,Biography,Links
793.0,David Lynch,Director,1946,2026,"David Lynch is an American filmmaker and artist known for his unique and surreal cinematic style often described as 'Lynchian.' His films, such as 'Mulholland Drive' and 'Blue Velvet,' explore the dark and bizarre undercurrents of American small-town life. He is regarded as one of the most significant and original directors in history, whose work challenges traditional narrative and logic.",https://en.wikipedia.org/wiki/Special:Search?search=David%20Lynch
794.0,Martin Scorsese,Director,1942,2026,"Martin Scorsese is an American filmmaker widely regarded as one of the greatest directors in cinematic history. His films, such as 'Taxi Driver' and 'Goodfellas,' are celebrated for their visceral energy, technical mastery, and their profound exploration of guilt and morality. A passionate advocate for film preservation, his work has fundamentally shaped the visual language of the modern American crime epic.",https://en.wikipedia.org/wiki/Special:Search?search=Martin%20Scorsese
795.0,Francis Ford Coppola,Director,1939,2026,"Francis Ford Coppola is an American filmmaker who was a central figure in the New Hollywood movement of the 1970s. He directed 'The Godfather' trilogy and 'Apocalypse Now,' films that are considered among the greatest and most ambitious in history. His work pushed the boundaries of the medium, exploring themes of power, family, and the human psyche on an epic scale.",https://en.wikipedia.org/wiki/Special:Search?search=Francis%20Ford%20Coppola
796.0,Quentin Tarantino,Director,1963,2026,"Quentin Tarantino is an American filmmaker known for his non-linear storytelling, stylized violence, and his extensive knowledge of film history. His debut film 'Pulp Fiction' became a cultural phenomenon, redefining independent cinema in the 1990s. His unique 'remix' style and his focus on sharp dialogue have made him one of the most recognized and influential directors of his generation.",https://en.wikipedia.org/wiki/Special:Search?search=Quentin%20Tarantino
797.0,Christopher Nolan,Director,1970,2026,"Christopher Nolan is a British-American filmmaker known for his complex narratives and his commitment to practical effects and large-format cinematography. His films, such as 'Inception' and 'The Dark Knight,' explore themes of time, memory, and the human condition within the framework of the blockbuster. He is regarded as a primary architect of the modern intelligent spectacle in cinema.",https://en.wikipedia.org/wiki/Special:Search?search=Christopher%20Nolan
798.0,Denis Villeneuve,Director,1967,2026,"Denis Villeneuve is a Canadian filmmaker known for his atmospheric and visually stunning dramas and science fiction epics. His films like 'Arrival,' 'Blade Runner 2049,' and 'Dune' have earned him a reputation for bringing a deep sense of scale and philosophical weight to modern cinema. He is regarded as one of the most visionary directors currently working in the medium.",https://en.wikipedia.org/wiki/Special:Search?search=Denis%20Villeneuve
799.0,Woody Allen,Director,1935,2026,"Woody Allen is an American filmmaker and comedian known for his prolific career exploring themes of urban anxiety, relationships, and existentialism. His films, such as 'Annie Hall' and 'Manhattan,' redefined the romantic comedy with their wit and intellectual depth. While a highly controversial figure, his body of work remains a primary influence on the development of the neurotic and dialogue-driven cinematic style.",https://en.wikipedia.org/wiki/Special:Search?search=Woody%20Allen
800.0,Roman Polanski,Director,1933,2026,"Roman Polanski is a Polish-French filmmaker celebrated for his mastery of tension and the psychological thriller. His films, including 'Rosemary's Baby' and 'Chinatown,' explore the dark and often claustrophobic aspects of human nature. While his personal life has been defined by extreme tragedy and legal controversy, his artistic contribution to world cinema is regarded as primary and enduring.",https://en.wikipedia.org/wiki/Special:Search?search=Roman%20Polanski
801.0,Harriet Beecher Stowe,Author,1811,1896,Harriet Beecher Stowe was an American author whose novel 'Uncle Tom's Cabin' depicted the harsh reality of slavery. Her work energized anti-slavery forces in the American North and provoked widespread debate in the South. She is credited by Abraham Lincoln with helping to instigate the American Civil War through her literary influence.,https://en.wikipedia.org/wiki/Special:Search?search=Harriet%20Beecher%20Stowe
802.0,L. Ron Hubbard,Author,1911,1986,L. Ron Hubbard was a prolific science fiction writer who founded the Church of Scientology. His work 'Dianetics' introduced a new system of modern mental health that evolved into a global religious movement. His influence on 20th-century culture and contemporary spirituality remains a subject of intense global analysis.,https://en.wikipedia.org/wiki/Special:Search?search=L.%20Ron%20Hubbard
803.0,Ellen G. White,Author,1827,1915,"Ellen G. White was a co-founder of the Seventh-day Adventist Church and a prolific author of religious and health-related literature. Her visions and writings shaped the theological and dietary practices of millions of adherents worldwide. She remains one of the most translated female authors in history, defining a unique branch of American Protestantism.",https://en.wikipedia.org/wiki/Special:Search?search=Ellen%20G.%20White
804.0,Ayn Rand,Philosopher/Author,1905,1982,Ayn Rand was a Russian-American novelist who developed the philosophical system of Objectivism. Her masterpieces 'The Fountainhead' and 'Atlas Shrugged' celebrate the individual and rational self-interest over collectivism. Her ideas have had a profound and lasting impact on modern libertarian thought and economic theory.,https://en.wikipedia.org/wiki/Special:Search?search=Ayn%20Rand
805.0,Alex Haley,Author,1921,1992,"Alex Haley was an American writer whose novel 'Roots: The Saga of an American Family' became a primary cultural event. His work sparked a global interest in genealogy and provided a profound narrative of the African American experience through generations. He also co-authored 'The Autobiography of Malcolm X,' a cornerstone of 20th-century literature.",https://en.wikipedia.org/wiki/Special:Search?search=Alex%20Haley
806.0,W.D. Gann,Analyst,1878,1955,"W.D. Gann was a finance trader and author who developed unique technical analysis tools based on geometry, astronomy, and ancient mathematics. His methods, such as the Gann Fan and Gann Angles, sought to predict market cycles through temporal and spatial laws. His legacy remains a primary study for traders seeking the hidden order of the global markets.",https://en.wikipedia.org/wiki/Special:Search?search=W.D.%20Gann
807.0,Harper Lee,Author,1926,2016,"Harper Lee was an American novelist best known for 'To Kill a Mockingbird,' a masterpiece that explored racial injustice in the American South. Her portrayal of Atticus Finch provided a primary moral archetype of integrity and empathy. Her work remains one of the most widely read and influential books in the English language.",https://en.wikipedia.org/wiki/Special:Search?search=Harper%20Lee
808.0,Tupac Shakur,Musician/Icon,1971,1996,Tupac Shakur was a revolutionary rapper and actor who became a global symbol of resistance and urban struggle. His poetic lyrics addressed social injustice and the complexities of black identity with a raw intensity. His untimely death turned him into a martyr and one of the most influential figures in hip-hop history.,https://en.wikipedia.org/wiki/Special:Search?search=Tupac%20Shakur
809.0,Christopher Wallace,Musician,1972,1997,"Christopher Wallace, known as The Notorious B.I.G., was a primary architect of the East Coast hip-hop sound. His storytelling prowess and his mastery of flow redefined the technical standards of rap music. His impact on popular culture and the global music industry continues to be felt decades after his tragic death.",https://en.wikipedia.org/wiki/Special:Search?search=Christopher%20Wallace
810.0,Andy Whitfield,Actor,1971,2011,Andy Whitfield was a Welsh-born actor whose portrayal of the Thracian gladiator in 'Spartacus: Blood and Sand' brought him international acclaim. His performance captured the physical and emotional resilience of a man fighting against an empire. His courageous battle with non-Hodgkin lymphoma turned him into an inspiring figure of human strength.,https://en.wikipedia.org/wiki/Special:Search?search=Andy%20Whitfield
811.0,Henryk Sienkiewicz,Author,1846,1916,"Henryk Sienkiewicz was a Polish novelist and Nobel laureate best known for his historical epics, particularly 'Quo Vadis.' His work documented the struggle for religious freedom and national identity against the backdrop of the Roman Empire. His 'Trilogy' remains a primary symbol of Polish cultural survival and patriotic pride.",https://en.wikipedia.org/wiki/Special:Search?search=Henryk%20Sienkiewicz
812.0,Timothy Zahn,Author,1951,2026,"Timothy Zahn is an American science fiction writer best known for his 'Heir to the Empire' trilogy, which revitalized the Star Wars franchise. He introduced the character of Grand Admiral Thrawn, a primary archetype of tactical brilliance and non-force-sensitive leadership. His work expanded the mythology of modern space opera for a new generation of readers.",https://en.wikipedia.org/wiki/Special:Search?search=Timothy%20Zahn
813.0,Jeffrey Eugenides,Author,1960,2026,"Jeffrey Eugenides is an American novelist and Pulitzer Prize winner known for his intricate explorations of family and identity. His works 'The Virgin Suicides' and 'Middlesex' are celebrated for their lyrical prose and their deep psychological insights. He remains a primary voice in contemporary American literature, capturing the nuances of the human condition.",https://en.wikipedia.org/wiki/Special:Search?search=Jeffrey%20Eugenides
814.0,Charles Schulz,Artist,1922,2000,"Charles Schulz was an American cartoonist and creator of the comic strip 'Peanuts,' which became a global cultural phenomenon. Through characters like Charlie Brown and Snoopy, he explored themes of anxiety, resilience, and the quiet philosophy of everyday life. His work redefined the comic strip as a primary medium for social and psychological reflection.",https://en.wikipedia.org/wiki/Special:Search?search=Charles%20Schulz
815.0,Syd Mead,Artist/Futurist,1933,2019,"Syd Mead was an American industrial designer and concept artist whose visual designs defined the 'future' in cinema. His work on 'Blade Runner,' 'Tron,' and 'Aliens' established the visual language of the neo-noir and cyberpunk genres. His ability to visualize functional and immersive futuristic environments has made him a primary legend of modern design.",https://en.wikipedia.org/wiki/Special:Search?search=Syd%20Mead
816.0,Spike Lee,Director,1957,2026,Spike Lee is an American filmmaker whose work has been a primary catalyst for the exploration of race relations and social injustice in cinema. Films like 'Do the Right Thing' and 'Malcolm X' utilize a provocative and unique visual style to challenge the status quo. His long career has established him as one of the most influential and uncompromising auteurs in modern film.,https://en.wikipedia.org/wiki/Special:Search?search=Spike%20Lee
817.0,George R.R. Martin,Author,1948,2026,"George R.R. Martin is an American author whose 'A Song of Ice and Fire' series redefined the high fantasy genre. His focus on political realism, morally complex characters, and the subversion of tropes has made his work a global cultural phenomenon. His creation of the world of Westeros remains a primary achievement in modern myth-making.",https://en.wikipedia.org/wiki/Special:Search?search=George%20R.R.%20Martin
818.0,J.D. Salinger,Author,1919,2010,"J.D. Salinger was an American writer best known for 'The Catcher in the Rye,' a novel that defined the era of teenage alienation. His portrayal of Holden Caulfield became a primary reference point for generations of youth seeking authenticity. His later reclusion only added to his status as a legendary figure of American letters.",https://en.wikipedia.org/wiki/Special:Search?search=J.D.%20Salinger
819.0,F. Scott Fitzgerald,Author,1896,1940,"F. Scott Fitzgerald was a leading figure of the 'Lost Generation' and the primary chronicler of the Jazz Age. His masterpiece 'The Great Gatsby' explored the themes of the American Dream, social class, and the pursuit of the unattainable. His lyrical prose and tragic life have made him one of the most enduring icons of 20th-century literature.",https://en.wikipedia.org/wiki/Special:Search?search=F.%20Scott%20Fitzgerald
820.0,John Steinbeck,Author,1902,1968,John Steinbeck was an American novelist and Nobel laureate whose work explored the lives of the working class during the Great Depression. Masterpieces like 'The Grapes of Wrath' and 'Of Mice and Men' provided a searing account of social and economic injustice. His ability to find nobility in the struggle of common people remains a primary hallmark of his legacy.,https://en.wikipedia.org/wiki/Special:Search?search=John%20Steinbeck
821.0,William Faulkner,Author,1897,1962,"William Faulkner was a primary pioneer of modernism in American literature, known for his experimental use of stream of consciousness and complex narrative structure. His work focused on the history and identity of the American South, particularly through his fictional Yoknapatawpha County. His literary genius earned him the Nobel Prize and a status as a giant of world letters.",https://en.wikipedia.org/wiki/Special:Search?search=William%20Faulkner
822.0,Mary Shelley,Author,1797,1851,"Mary Shelley was an English novelist whose work 'Frankenstein' is considered the first true work of science fiction. She explored the ethical consequences of scientific ambition and the nature of humanity through the story of the scientist and his creature. Her masterpiece remains a primary text for the study of technology, morality, and the monstrous.",https://en.wikipedia.org/wiki/Special:Search?search=Mary%20Shelley
823.0,Charlotte Brontë,Author,1816,1855,Charlotte Brontë was an English novelist whose work 'Jane Eyre' redefined the female protagonist as a person of strong will and moral independence. She challenged the social conventions of the Victorian era and explored the complexities of love and class. Her literary voice remains a primary influence on the development of the modern novel and feminist thought.,https://en.wikipedia.org/wiki/Special:Search?search=Charlotte%20Bront%C3%AB
824.0,Emily Brontë,Author,1818,1848,"Emily Brontë was an English poet and novelist best known for 'Wuthering Heights,' a work of intense emotional power and atmospheric depth. Her portrayal of the obsessive love between Catherine and Heathcliff pushed the boundaries of the romantic genre. Her short life and singular masterpiece have made her a legendary figure in English literature.",https://en.wikipedia.org/wiki/Special:Search?search=Emily%20Bront%C3%AB
825.0,Oscar Wilde,Author,1854,1900,Oscar Wilde was an Irish playwright and poet known for his sharp wit and his flamboyant style. His masterpiece 'The Importance of Being Earnest' and his novel 'The Picture of Dorian Gray' are celebrated for their aesthetic brilliance and social satire. His trial and imprisonment for his personal life made him a martyr for artistic freedom and individual identity.,https://en.wikipedia.org/wiki/Special:Search?search=Oscar%20Wilde
826.0,Herman Melville,Author,1819,1891,"Herman Melville was an American novelist whose masterpiece 'Moby-Dick' is one of the most ambitious and influential works in world literature. He explored themes of obsession, fate, and the struggle against nature through the epic quest of Captain Ahab. While largely unrecognized in his lifetime, his work is now regarded as a primary cornerstone of American culture.",https://en.wikipedia.org/wiki/Special:Search?search=Herman%20Melville
827.0,Nathaniel Hawthorne,Author,1804,1864,"Nathaniel Hawthorne was an American novelist whose work focused on the moral complexities of the human heart and the legacy of Puritanism. Masterpieces like 'The Scarlet Letter' explored themes of guilt, sin, and redemption. His dark romanticism and his focus on psychological depth made him a foundational figure in American literature.",https://en.wikipedia.org/wiki/Special:Search?search=Nathaniel%20Hawthorne
828.0,Gustave Flaubert,Author,1821,1880,Gustave Flaubert was a French novelist who was a primary pioneer of literary realism. His masterpiece 'Madame Bovary' is celebrated for its meticulous style and its objective depiction of the provincial middle class. His commitment to the 'mot juste' (the right word) and his focus on the psychology of his characters fundamentally altered the modern novel.,https://en.wikipedia.org/wiki/Special:Search?search=Gustave%20Flaubert
829.0,Franz Kafka,Author,1883,1924,"Franz Kafka was a German-speaking novelist whose work explored the themes of bureaucracy, alienation, and the absurdity of modern life. His masterpieces 'The Trial' and 'The Metamorphosis' provided a nightmare vision of the individual crushed by incomprehensible forces. The term 'Kafkaesque' has become a global synonym for the surreal frustration of the 20th century.",https://en.wikipedia.org/wiki/Special:Search?search=Franz%20Kafka
830.0,Salman Rushdie,Author,1947,2026,Sir Salman Rushdie is an Indian-British novelist whose work 'The Satanic Verses' became a global flashpoint for the discussion of free speech and religious sensitivity. His use of magic realism and his exploration of migration and identity have made him a primary literary figure. His survival of a fatwa has turned him into a sovereign symbol of intellectual courage.,https://en.wikipedia.org/wiki/Special:Search?search=Salman%20Rushdie
831.0,Haruki Murakami,Author,1949,2026,Haruki Murakami is a Japanese novelist whose work blends mundane reality with surreal and magical elements. Novels like 'The Wind-Up Bird Chronicle' and 'Kafka on the Shore' are celebrated for their unique atmosphere and their exploration of loneliness and the unconscious. He remains one of the most widely read and influential Japanese authors in the world today.,https://en.wikipedia.org/wiki/Special:Search?search=Haruki%20Murakami
832.0,Margaret Atwood,Author,1939,2026,"Margaret Atwood is a Canadian author whose dystopian novel 'The Handmaid's Tale' has become a primary text for the discussion of women's rights and totalitarian control. Her work often explores the intersection of nature, power, and identity with a sharp and visionary intellect. She remains a global icon for feminist literature and environmental activism.",https://en.wikipedia.org/wiki/Special:Search?search=Margaret%20Atwood
833.0,Thomas Pynchon,Author,1937,2026,"Thomas Pynchon is an American novelist known for his complex and encyclopedic works that explore themes of entropy, paranoia, and the impact of technology. His masterpiece 'Gravity's Rainbow' is a primary milestone of postmodern literature. His extreme reclusiveness has made him a legendary figure of mystery in the modern literary world.",https://en.wikipedia.org/wiki/Special:Search?search=Thomas%20Pynchon
834.0,Cormac McCarthy,Author,1933,2023,"Cormac McCarthy was an American novelist whose work is characterized by its sparse, rhythmic prose and its exploration of violence and morality. Masterpieces like 'Blood Meridian' and 'The Road' provided a stark and uncompromising vision of the American frontier and the post-apocalyptic future. He is regarded as one of the greatest stylists in contemporary English letters.",https://en.wikipedia.org/wiki/Special:Search?search=Cormac%20McCarthy
835.0,Kazuo Ishiguro,Author,1954,2026,"Sir Kazuo Ishiguro is a British novelist and Nobel laureate known for his profound explorations of memory, duty, and the passage of time. His works 'The Remains of the Day' and 'Never Let Me Go' are celebrated for their restrained emotional power and their unique narrative perspectives. He remains a primary figure in modern world literature, bridging the gaps between diverse genres.",https://en.wikipedia.org/wiki/Special:Search?search=Kazuo%20Ishiguro
836.0,Alice Munro,Author,1931,2024,"Alice Munro was a Canadian writer who revolutionized the short story as a literary genre, eventually winning the Nobel Prize in Literature. Her work, set mostly in rural Ontario, explored the complex lives and moral dilemmas of ordinary people with an unparalleled depth. She is regarded as a 'master of the contemporary short story,' defining the form for the modern era.",https://en.wikipedia.org/wiki/Special:Search?search=Alice%20Munro
837.0,J.M. Coetzee,Author,1940,2026,"J.M. Coetzee is a South African-Australian novelist and Nobel laureate known for his austere and intellectually rigorous work. His novels 'Disgrace' and 'Waiting for the Barbarians' explored themes of power, colonialism, and the ethical relationship between humans and others. He remains a primary voice in global literature, focusing on the moral crises of the post-colonial world.",https://en.wikipedia.org/wiki/Special:Search?search=J.M.%20Coetzee
838.0,Nadine Gordimer,Author,1923,2014,Nadine Gordimer was a South African writer and activist whose work focused on the moral and social consequences of apartheid. Her novels and short stories provided an incisive and courageous analysis of racial injustice and the complexities of political struggle. Her commitment to social change earned her the Nobel Prize and a status as a moral anchor of South African literature.,https://en.wikipedia.org/wiki/Special:Search?search=Nadine%20Gordimer
839.0,Ralph Ellison,Author,1913,1994,Ralph Ellison was an American novelist whose masterpiece 'Invisible Man' provided a profound analysis of racial identity and social invisibility in America. His work explored the complexities of the African American experience with a unique and sophisticated narrative style. His contribution to the discussion of race and identity remains a primary cornerstone of modern American literature.,https://en.wikipedia.org/wiki/Special:Search?search=Ralph%20Ellison
840.0,Richard Wright,Author,1908,1960,Richard Wright was an American author whose work focused on the harsh reality of racial oppression and the struggle for black dignity. His novel 'Native Son' and his autobiography 'Black Boy' were primary catalysts for the discussion of racial justice in mid-20th-century America. His work remains a searing and necessary record of the black experience under segregation.,https://en.wikipedia.org/wiki/Special:Search?search=Richard%20Wright
841.0,Robert Frost,Poet,1874,1963,"Robert Frost was an American poet whose work focused on rural life and the human relationship with the natural world. Known for poems like 'The Road Not Taken' and 'Stopping by Woods on a Snowy Evening,' he became a primary national voice for American literature. His ability to find philosophical depth in simple observation earned him four Pulitzer Prizes.",https://en.wikipedia.org/wiki/Special:Search?search=Robert%20Frost
842.0,T.S. Eliot,Poet,1888,1965,"T.S. Eliot was a primary leader of the modernist movement in poetry, most famous for his work 'The Waste Land.' His work explored the fragmentation and spiritual crisis of the post-war world with a complex and erudite style. His contribution to literary criticism and the development of modern verse remains a cornerstone of Western culture.",https://en.wikipedia.org/wiki/Special:Search?search=T.S.%20Eliot
843.0,Sylvia Plath,Poet,1932,1963,"Sylvia Plath was an American poet whose raw and confessional work explored themes of mental illness, identity, and the female experience. Her collection 'Ariel' and her semi-autobiographical novel 'The Bell Jar' are celebrated for their intense emotional power. Her tragic death turned her into a legendary icon for generations of writers and feminist thinkers.",https://en.wikipedia.org/wiki/Special:Search?search=Sylvia%20Plath
844.0,Allen Ginsberg,Poet,1926,1997,"Allen Ginsberg was a primary figure of the Beat Generation, whose poem 'Howl' became an anthem for the counterculture movement. He challenged the social and sexual norms of the 1950s with a provocative and exuberant voice. His activism for free speech and his focus on spiritual and individual freedom made him a global icon of rebellion.",https://en.wikipedia.org/wiki/Special:Search?search=Allen%20Ginsberg
845.0,Jack Kerouac,Author,1922,1969,Jack Kerouac was a leading figure of the Beat Generation whose novel 'On the Road' defined the spirit of restless youth and the quest for spiritual truth. His 'spontaneous prose' style and his focus on the freedom of the American landscape revolutionized the way humans perceived travel and identity. He remains a primary cultural reference for the nomadic and rebellious spirit.,https://en.wikipedia.org/wiki/Special:Search?search=Jack%20Kerouac
846.0,William S. Burroughs,Author,1914,1997,"William S. Burroughs was a primary member of the Beat Generation known for his experimental and hallucinatory work. His novel 'Naked Lunch' utilized the 'cut-up' technique to explore themes of control, addiction, and the dark undercurrents of modern society. His visionary and often provocative writing has had a profound impact on avant-garde literature and pop culture.",https://en.wikipedia.org/wiki/Special:Search?search=William%20S.%20Burroughs
847.0,Hunter S. Thompson,Journalist,1937,2005,"Hunter S. Thompson was the founder of 'Gonzo' journalism, a style where the writer becomes a central part of the story. His work 'Fear and Loathing in Las Vegas' provided a searing and surreal analysis of the collapse of the American Dream in the 1960s. His uncompromising and often chaotic life turned him into a primary icon of countercultural journalism.",https://en.wikipedia.org/wiki/Special:Search?search=Hunter%20S.%20Thompson
848.0,Andy Warhol,Artist,1928,1987,"Andy Warhol was the leading figure of the Pop Art movement, which blurred the boundaries between high art and commercial culture. His depictions of consumer products like Campbell's Soup Cans and celebrities like Marilyn Monroe redefined the role of the artist in a mass-media age. His studio, The Factory, became a primary center for avant-garde culture and modern celebrity.",https://en.wikipedia.org/wiki/Special:Search?search=Andy%20Warhol
849.0,Jackson Pollock,Artist,1912,1956,"Jackson Pollock was a primary leader of the Abstract Expressionist movement, known for his revolutionary 'drip painting' technique. By placing the canvas on the floor and using bodily movement to apply paint, he redefined the act of creation. His work provided a radical new vision of artistic expression and fundamentally altered the course of modern painting.",https://en.wikipedia.org/wiki/Special:Search?search=Jackson%20Pollock
850.0,Mark Rothko,Artist,1903,1970,"Mark Rothko was an American painter of Russian origin and a leading figure of the Abstract Expressionist movement. He is best known for his 'Color Field' paintings, which utilized large areas of saturated color to evoke profound human emotions. His work sought to achieve a transcendental and spiritual connection with the viewer, redefining the potential of abstraction.",https://en.wikipedia.org/wiki/Special:Search?search=Mark%20Rothko
851.0,Georgia O'Keeffe,Artist,1887,1986,"Georgia O'Keeffe was an American painter known as the 'Mother of American Modernism.' Her depictions of enlarged flowers, skyscrapers, and New Mexico landscapes emphasized the abstract and essential forms of nature. Her unique visual language and her independent spirit made her a primary icon of 20th-century art and a pioneer for women in the arts.",https://en.wikipedia.org/wiki/Special:Search?search=Georgia%20O%27Keeffe
852.0,Edward Hopper,Artist,1882,1967,"Edward Hopper was an American realist painter whose work captured the quiet loneliness and urban isolation of modern life. His masterpiece 'Nighthawks' is one of the most iconic images of 20th-century art, exploring themes of silence and social distance. His focus on light and atmosphere provided a profound psychological portrait of the American experience.",https://en.wikipedia.org/wiki/Special:Search?search=Edward%20Hopper
853.0,Jean-Michel Basquiat,Artist,1960,1988,"Jean-Michel Basquiat rose from a graffiti artist to a primary star of the 1980s neo-expressionist movement. His work blended street art with complex themes of race, power, and black history, often utilizing poetic and cryptic text. His meteoric rise and his collaboration with Andy Warhol cemented his status as a legendary figure of modern urban culture.",https://en.wikipedia.org/wiki/Special:Search?search=Jean-Michel%20Basquiat
854.0,Keith Haring,Artist,1958,1990,"Keith Haring was an American artist whose simple, bold lines and iconic figures became a universal language for social activism. He utilized public spaces, including the New York subway, to share messages of love, peace, and awareness regarding the AIDS epidemic. His work bridged the gap between fine art and street culture, making him a primary legend of the modern era.",https://en.wikipedia.org/wiki/Special:Search?search=Keith%20Haring
855.0,Ai Weiwei,Artist,1957,2026,Ai Weiwei is a Chinese contemporary artist and activist who has become a global symbol of resistance against political oppression. His work often utilizes traditional Chinese materials to critique government corruption and human rights abuses. His fearless advocacy for freedom of expression has turned him into one of the most influential and provocative artists of the 21st century.,https://en.wikipedia.org/wiki/Special:Search?search=Ai%20Weiwei
856.0,Yayoi Kusama,Artist,1929,2026,"Yayoi Kusama is a Japanese contemporary artist known for her use of polka dots and her 'Infinity Mirror Rooms.' Her work explores themes of obsession, self-obliteration, and the infinite, often reflecting her own experiences with mental health. She remains one of the most popular and recognized artists in the world, defining a unique and visionary aesthetic.",https://en.wikipedia.org/wiki/Special:Search?search=Yayoi%20Kusama
857.0,Marina Abramovic,Artist,1946,2026,"Marina Abramović is a Serbian performance artist often called the 'grandmother of performance art.' Her work explores the relationship between performer and audience, the limits of the body, and the possibilities of the mind. Her endurance-based performances have pushed the boundaries of the medium, making her a primary figure in contemporary global art.",https://en.wikipedia.org/wiki/Special:Search?search=Marina%20Abramovic
858.0,Damien Hirst,Artist,1965,2026,"Damien Hirst is a primary leader of the Young British Artists movement, known for his provocative work exploring themes of death and immortality. His use of preserved animals and medical imagery has challenged the conventions of the art market and the definition of art itself. He remains one of the most successful and controversial figures in the contemporary art world.",https://en.wikipedia.org/wiki/Special:Search?search=Damien%20Hirst
859.0,Jeff Koons,Artist,1955,2026,"Jeff Koons is an American artist known for his work exploring popular culture and consumer objects, such as his 'Balloon Dog' sculptures. His work celebrates the banal and the kitsch, utilizing impeccable technical craftsmanship and a flair for marketing. He remains one of the most commercially successful and debated artists of the modern era, defining the aesthetic of the 21st century.",https://en.wikipedia.org/wiki/Special:Search?search=Jeff%20Koons
860.0,David Hockney,Artist,1937,2026,"David Hockney is an English painter and photographer who was a primary contributor to the Pop Art movement of the 1960s. His depictions of Los Angeles swimming pools and his portraits are celebrated for their vibrant color and their focus on leisure and light. His constant experimentation with new technologies, including the iPad, has kept him at the forefront of contemporary art.",https://en.wikipedia.org/wiki/Special:Search?search=David%20Hockney
861.0,Lucian Freud,Artist,1922,2011,"Lucian Freud was a British painter known for his stark and uncompromising portraits and nudes. His work emphasized the physical presence and psychological vulnerability of his subjects through a thick and expressive application of paint. He is regarded as one of the greatest figurative painters of the 20th century, providing a raw and honest vision of the human body.",https://en.wikipedia.org/wiki/Special:Search?search=Lucian%20Freud
862.0,Francis Bacon,Artist,1909,1992,"Francis Bacon was an Irish-born British painter known for his grotesque and emotionally charged depictions of the human form. His work often explored themes of suffering, violence, and isolation within claustrophobic architectural spaces. His unique visual style and his focus on the visceral reality of the body have made him one of the most significant figures in modern art.",https://en.wikipedia.org/wiki/Special:Search?search=Francis%20Bacon
863.0,Henry Moore,Artist,1898,1986,Henry Moore was an English sculptor known for his large-scale semi-abstract bronze works that are located around the world as public art. His work focused on the reclining figure and the relationship between the human form and the landscape. His emphasis on hollow spaces and organic forms redefined the medium of modern sculpture and its connection to the natural world.,https://en.wikipedia.org/wiki/Special:Search?search=Henry%20Moore
864.0,Barbara Hepworth,Artist,1903,1975,"Barbara Hepworth was a primary leader in the development of modern sculpture, known for her abstract works in wood, stone, and bronze. She was a pioneer of 'piercing' the sculpture to explore the relationship between the object and the surrounding space. Her work remains a cornerstone of 20th-century art, representing a unique and spiritual approach to form and material.",https://en.wikipedia.org/wiki/Special:Search?search=Barbara%20Hepworth
865.0,Alexander Calder,Artist,1898,1976,"Alexander Calder was an American sculptor who invented the 'mobile,' a type of kinetic art that utilizes balance and movement. His work introduced the element of time into sculpture, creating delicate and ever-changing forms that interact with their environment. His massive public sculptures, or 'stabiles,' have become landmarks in cities across the globe.",https://en.wikipedia.org/wiki/Special:Search?search=Alexander%20Calder
866.0,Ansel Adams,Photographer,1902,1984,"Ansel Adams was an American photographer and environmentalist known for his breathtaking black-and-white images of the American West. His work utilized technical precision to capture the grandeur and spiritual quality of nature, most notably in Yosemite National Park. He was a primary advocate for the preservation of wild places and the elevation of photography to a fine art.",https://en.wikipedia.org/wiki/Special:Search?search=Ansel%20Adams
867.0,Diane Arbus,Photographer,1923,1971,"Diane Arbus was an American photographer known for her stark and compelling portraits of individuals on the margins of society. Her work challenged the traditional definitions of beauty and normalcy, providing a profound psychological record of the diverse and often hidden faces of humanity. Her unique vision has made her one of the most influential and discussed photographers of the 20th century.",https://en.wikipedia.org/wiki/Special:Search?search=Diane%20Arbus
868.0,Richard Avedon,Photographer,1923,2004,"Richard Avedon was a primary figure in fashion and portrait photography, known for his minimalist style and his ability to capture the movement and personality of his subjects. His work for Harper's Bazaar and Vogue redefined the aesthetic of the fashion industry. His monumental portraits of cultural and political figures provided a definitive record of 20th-century identity and style.",https://en.wikipedia.org/wiki/Special:Search?search=Richard%20Avedon
869.0,Annie Leibovitz,Photographer,1949,2026,"Annie Leibovitz is an American portrait photographer whose work for Rolling Stone and Vanity Fair has made her one of the most famous image-makers in the world. Known for her elaborate and imaginative staged portraits, she has captured the most iconic faces of modern celebrity. Her career has defined the visual character of popular culture for over four decades.",https://en.wikipedia.org/wiki/Special:Search?search=Annie%20Leibovitz
870.0,Sebastião Salgado,Photographer,1944,2026,Sebastião Salgado is a Brazilian social documentary photographer known for his massive long-term projects documenting the lives of workers and the impact of environmental crises. His work in black-and-white is celebrated for its epic scale and its profound empathy for the human struggle and the beauty of the planet. He remains a primary voice for social justice and ecological conservation.,https://en.wikipedia.org/wiki/Special:Search?search=Sebasti%C3%A3o%20Salgado
871.0,Henri Cartier-Bresson,Photographer,1908,2004,"Henri Cartier-Bresson was a French photographer and a primary pioneer of street photography. He formulated the concept of the 'decisive moment,' the instant where the elements of a scene align to create a perfect and meaningful image. As a co-founder of Magnum Photos, his work redefined the role of the photojournalist as a poet of reality.",https://en.wikipedia.org/wiki/Special:Search?search=Henri%20Cartier-Bresson
